$GPGGA,093712.000,4511.7753,N,00542.6146,E,2,8,1.06,226.9,M,48.5,M,0000,0000*59
$GPGGA,093713.000,4511.7758,N,00542.6147,E,2,8,1.24,226.8,M,48.5,M,0000,0000*53
$GPGGA,093714.000,4511.7762,N,00542.6149,E,2,8,1.06,226.7,M,48.5,M,0000,0000*5C
$GPGGA,093715.000,4511.7769,N,00542.6153,E,2,8,1.24,226.7,M,48.5,M,0000,0000*5D
$GPGGA,093716.000,4511.7778,N,00542.6157,E,2,8,1.06,226.6,M,48.5,M,0000,0000*5B
$GPGGA,093717.000,4511.7785,N,00542.6160,E,2,8,1.06,226.3,M,48.5,M,0000,0000*59
$GPGGA,093718.000,4511.7794,N,00542.6163,E,2,8,1.06,226.2,M,48.5,M,0000,0000*54
$GPGGA,093719.000,4511.7798,N,00542.6164,E,2,8,1.06,226.1,M,48.5,M,0000,0000*5D
$GPGGA,093720.000,4511.7799,N,00542.6163,E,2,8,1.06,226.1,M,48.5,M,0000,0000*51
$GPGGA,093721.000,4511.7802,N,00542.6163,E,2,8,1.24,225.9,M,48.5,M,0000,0000*56
$GPGGA,093722.000,4511.7808,N,00542.6163,E,2,8,1.06,225.8,M,48.5,M,0000,0000*5E
$GPGGA,093723.000,4511.7812,N,00542.6168,E,2,8,1.06,226.0,M,48.5,M,0000,0000*54
$GPGGA,093724.000,4511.7817,N,00542.6181,E,2,8,1.06,226.5,M,48.5,M,0000,0000*54
$GPGGA,093725.000,4511.7839,N,00542.6177,E,2,8,1.16,226.2,M,48.5,M,0000,0000*56
$GPGGA,093726.000,4511.7865,N,00542.6198,E,2,8,1.24,226.5,M,48.5,M,0000,0000*5B
$GPGGA,093727.000,4511.7876,N,00542.6217,E,2,8,1.06,226.9,M,48.5,M,0000,0000*50
